asset_id,ifc_class,name,canonical_class,class_confidence,flags,primary_flag,true_class,review_status,reviewer_notes,review_timestamp
4acf14ef-8343-59dc-8719-25323c7b4f7e,IfcWall,Basic Wall:Wall - Timber Clad:234869,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
427bac16-74ca-58f8-a77b-ed18f85955c3,IfcWall,Basic Wall:Wall - Timber Clad:418079,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
023673e1-f2d7-5d71-b44f-82fffb718cdc,IfcWall,Basic Wall:Wall - Timber Clad:422243,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
414f99a2-2c8f-59b9-8720-71dca9d67a54,IfcWall,Basic Wall:Interior - 165 Partition (1-hr):424922,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
9104ccbd-6ff3-5ae8-acb7-a463258ed3b9,IfcWall,Basic Wall:Interior - 165 Partition (1-hr):425745,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
4b010c47-c97f-518b-b99c-b11a55a9a9d2,IfcWall,Basic Wall:Wall - Timber Clad:427092,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
757213c1-3e1d-5b6c-b6a4-7b1649bbca1d,IfcWall,Basic Wall:SIP 202mm Wall - conc clad:428588,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
e22a259b-43e3-54e0-ba5c-7725271b2c5b,IfcWall,Basic Wall:SIP 202mm Wall - conc clad:428745,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
41b6b5b9-d511-5702-9348-e9d42d939ceb,IfcWall,Basic Wall:Interior - Partition:429964,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
2dd74aba-28b5-5d59-92af-72e2a57b327d,IfcWall,Basic Wall:Interior - Partition:430064,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
03af1be9-360c-51cc-b465-c0f00b49b25c,IfcWall,Basic Wall:Interior - Partition:430318,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
50cdaed1-1367-5321-894d-c5892883dc27,IfcWall,Basic Wall:Interior - Partition:430361,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
6da3e5ab-7697-5796-981e-de4c891f9e2e,IfcWall,Basic Wall:Interior - Partition:430412,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
ad4476a0-f966-5966-9873-ac6d4c2686eb,IfcWall,Basic Wall:Interior - Partition:430859,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
0edab3b9-17d8-5f40-a153-39508357b86e,IfcWall,Basic Wall:CL_W1:493612,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
573e075a-2da0-5263-9850-6674401cfce5,IfcWall,Basic Wall:CL_W1:493697,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f5668ec3-8393-51a5-a233-e25f3b3a8276,IfcWall,Basic Wall:CL_W1:493790,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
fbee5dc8-e5ca-58f6-9663-f9ce8ecc75c8,IfcWall,Basic Wall:Foundation - 300mm Concrete:493879,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
611923b2-acc8-59d4-a2c9-fbbe3f3804c7,IfcWall,Basic Wall:Interior - Partition:497540,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
cd207062-3b20-53f5-969a-a248f84a173e,IfcWall,Basic Wall:Interior - Partition:506386,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
446c56de-4df2-5be2-8ff2-234f40d916f7,IfcWall,Basic Wall:Interior - Partition:506797,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
989d11fd-20e4-53aa-806d-c76d4f6dacc3,IfcWall,Basic Wall:SIP 202mm Wall - conc clad:530178,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
626ecedc-14d1-5551-bfeb-70a28c5d0bdb,IfcWall,Basic Wall:Retaining - 300mm Concrete:599841,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
0d0c2f52-bdcc-5891-bc00-bb9ed53f508a,IfcWall,Basic Wall:Retaining - 300mm Concrete:599906,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
ff6ef3fa-4c01-5e7d-b898-f0f6ebd0ae3d,IfcWall,Basic Wall:Retaining - 300mm Concrete:599951,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
b2032e52-4b84-542f-86a5-9301469a6e80,IfcWall,Basic Wall:CL_W1:627064,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
9ca66d05-2eaf-589d-9414-2a3ded19dfef,IfcWall,Basic Wall:CL_W1:627729,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
9aeceeab-2af5-5cae-8f02-eeba25289e17,IfcWall,Basic Wall:CL_W1:628523,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
03c75f8e-b952-5ab7-91f0-f8026f35f21a,IfcWall,Basic Wall:Wall - Timber Clad:655533,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
076a7c46-49ca-501e-beca-ce12c5144564,IfcWall,Basic Wall:Retaining - 300mm Concrete:745997,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
62bca7db-51ca-5603-b309-ecfcf9247ddf,IfcWall,Basic Wall:Retaining - 300mm Concrete:746235,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
3b295237-399d-5d79-877c-2eaa8621e68c,IfcWall,Basic Wall:Retaining - 300mm Concrete:746589,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
ce8ad5d4-ce45-5f2f-ae3e-66eca1df04e8,IfcWall,Basic Wall:Retaining - 300mm Concrete:746634,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
af879d2c-239f-574c-891b-0e30124b1a70,IfcWall,Basic Wall:Retaining - 300mm Concrete:746766,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
4883ec95-c1f6-55c9-b6ca-2282a8f1fec0,IfcWall,Basic Wall:Retaining - 300mm Concrete:765523,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
8ce86c7b-043c-5715-baa0-3b7502bc87c3,IfcWall,Basic Wall:Retaining - 300mm Concrete:765620,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a265d75d-ca5e-5775-b087-d10863609bc9,IfcWall,Basic Wall:Interior - Partition:768442,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
67e79c35-0a67-5e88-80c1-7857d036032e,IfcWall,Basic Wall:Wall - Timber Clad:845266,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
c47b28e1-2264-5d1e-927e-cf3320c22e9e,IfcWall,Basic Wall:Wall - Timber Clad:849032,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f6b5dba6-4a5b-5fdc-945e-ec56b7d4b4d3,IfcWall,Basic Wall:Interior - 165 Partition (1-hr):906885,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
b659657c-79b6-5904-8027-eb1245a292c6,IfcWall,Basic Wall:Interior - Partition:937935,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a3b27f82-1623-510a-beff-1cf577de7f8d,IfcWall,Basic Wall:Interior - Partition:938974,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
29509f11-5555-5b00-bbe0-ba4799c291a3,IfcWall,Basic Wall:Interior - Partition:939084,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f2314c27-541c-54bd-b47c-8e3a89133697,IfcWall,Basic Wall:Interior - Partition:976752,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
c3d2ada3-f689-5adf-b026-817e7ce8167d,IfcWall,Basic Wall:Cavity wall_sliders:977133,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
33a4c3b3-5aa7-5197-9ddd-94f71cc244c7,IfcDoor,Single-Flush:800 x 2100:422466,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
23175fdd-5810-5b39-9de3-c44079836833,IfcDoor,Entrance door:Entrance door:423107,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a5d5bceb-5363-5254-a58e-d564e4fa2c26,IfcDoor,Single-Flush:800 x 2100:425292,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
575a2a96-49ee-5ddb-a1fc-335ee164cd89,IfcDoor,Curtain Wall Dbl Glass:Curtain Wall Dbl Glass:485452,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
faaec897-a601-55fb-b27a-28218f1bf170,IfcDoor,Single-Flush:800 x 2100:430997,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
fac6f866-70f3-5591-a6f4-aabd7739e4ad,IfcDoor,Single-Flush:800 x 2100:431064,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
1dd54ff5-bdf0-55c5-8a5b-a753b85f9721,IfcDoor,Single-Flush:800 x 2100:431144,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
0d62fc02-3760-5221-974a-b266fa5cba8d,IfcDoor,Single-Flush:800 x 2100:431198,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
2887a583-2aab-54a4-95c1-f4a0574d182c,IfcDoor,Single-Flush:800 x 2100:485679,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
587cbae4-74a3-50e1-ac07-8ff7deb52f35,IfcDoor,Pocket_Slider_Door_5851:2.027 x 0.945:505974,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
5354c58a-342d-5d8c-a2f9-68f638d6398b,IfcDoor,Curtain Wall Dbl Glass:Curtain Wall Dbl Glass:704276,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
2ec641d9-b360-5a30-ae69-f6b71dd84162,IfcDoor,Curtain Wall Dbl Glass:Curtain Wall Dbl Glass:704286,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
174c9839-e363-5a2f-9e9c-665040c51c0b,IfcDoor,Entrance door:Entrance door:709246,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
629a45fc-9fb6-5bcf-96a5-0814dee738ae,IfcDoor,M_Double-Flush:1730 x 2134mm:906937,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f5d71a7b-50ad-5fb9-afbb-b5d636137332,IfcDoor,Pocket_Slider_Door_5851:2.027 x 0.945:939962,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
964d9930-6462-5806-b126-544a23ac5e15,IfcDoor,Pocket_Slider_Door_5851:2.027 x 0.945:940221,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
6ef6f782-b7a5-52cb-9e7f-69342ea6a33f,IfcWindow,Single Window:Standard:457479,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
ecde91ee-d9fc-573f-b936-be07310d9478,IfcWindow,Single Window:Standard:457534,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f66640aa-4d42-539a-81fd-a3606d4f9689,IfcWindow,Single Window:Standard:457542,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
d91b4613-b8ba-5601-850c-aa8f95484253,IfcWindow,Single Window:Standard:485432,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
c4e7bac4-0a35-5a04-8941-f04b0c27acf4,IfcWindow,M_Skylight:1180 x 1170mm:488881,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
284e9f73-59d1-5f70-acba-d75c8c627ac2,IfcWindow,M_Skylight:1180 x 1170mm:489062,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
616cf1e2-8287-5c60-a8bb-93a5299e6578,IfcWindow,Single Window:Standard:498006,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a78f8960-f536-5235-8277-03ff4e4dd831,IfcWindow,Single Window:Standard:554383,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
6bbb0d72-2f3c-5db0-ab6f-924738b908fa,IfcWindow,Single Window:Standard:706288,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a3925b97-6272-555c-a2c5-01a3d9bc9f60,IfcWindow,Single Window:Standard:735853,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
e859ed69-0ff3-5ce5-9be4-0c1bd74553f0,IfcWindow,Single Window:Standard:736152,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
0bf171e7-c443-58df-b27a-6be5375f4194,IfcWindow,Single Window:Standard:736223,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
10c6026e-fd5d-5e12-aa46-2fab6cb68347,IfcWindow,Single Window:Standard:736330,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
8be4ff35-e08b-54e6-b713-337f03e02a26,IfcWindow,Single Window:Standard:744522,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
33c5a414-349b-5db4-8d36-2c5acdb106ee,IfcWindow,Single Window:Standard:744523,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
62b20cec-a694-5750-a00a-10e206818f9f,IfcWindow,Single Window:Standard:744524,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
37582737-1f1d-586d-9552-42798139051f,IfcWindow,Single Window:Standard:744525,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
2aec2767-73c3-582c-8d1a-6d93d764b8e7,IfcStair,Precast Stair:Stair:513254,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
c43b98d5-ac2f-5219-99e2-29d302fdff2a,IfcStair,Assembled Stair:Stair:665557,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
c0a1e1d9-1d24-560c-8353-eea9542f8ebf,IfcStair,Precast Stair:Stair:725045,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
4e2fb068-71aa-5800-95f7-54270f79d80b,IfcRailing,Railing:SH_1100mm:566588,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
f6f738a8-4269-563b-8047-ea624de47057,IfcRailing,Railing:SH_1100mm:567887,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
3116563a-9eda-5c93-a7db-d554e2966ec2,IfcRailing,Railing:SH_1100mm:665711,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a1a9417c-ad20-5806-9deb-a83616159ada,IfcRailing,Railing:SH_1100mm:931377,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
166d84fc-4cb2-51ea-8e21-3ab1b79cb3d9,IfcRailing,Railing:SH_1100mm:931569,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
30e0551f-9c21-5a17-b40f-5f1c5bad2ad1,IfcRailing,Railing:SH_1100mm:931630,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
09eab2ad-6c6c-5a1c-a76e-1230b183e4b6,IfcRailing,Railing:SH_1100mm:932401,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
517954a2-6d8f-5f74-80c9-8ffe3a3df2dd,IfcRailing,Railing:SH_1100mm:932862,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
22dbf604-35d5-5eda-a159-600cfc2c3b37,IfcRailing,Railing:SH_1100mm:933811,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
a40357a9-3c46-53cd-ae29-a165e835ed9e,IfcRailing,Railing:SH_1100mm:933840,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
3e06fbb8-7e81-5167-a821-c5fe4427f40a,IfcCurtainWall,Curtain Wall:SH_Curtain wall:423099,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
04e71429-64a7-566f-82bc-9db63cbd2db2,IfcCurtainWall,Curtain Wall:SH_Curtain wall:428797,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
3ca54162-9d64-5738-a3ab-753e99d6eeee,IfcCurtainWall,Curtain Wall:SH_Curtain wall:704275,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
e7f3fa7e-0fb0-5d0e-ab84-cae8f8d2f6da,IfcCurtainWall,Curtain Wall:SH_Curtain wall:707722,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
e4fe052d-090b-5eb8-b511-e48759e2d12e,IfcCurtainWall,Curtain Wall:SH_Curtain wall:708088,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
0dfa43d3-c4e8-5afb-92ee-974ab2662931,IfcCurtainWall,Curtain Wall:SH_Curtain wall:709245,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
4dbb6899-ef52-59f1-9f55-16db06050905,IfcCurtainWall,Curtain Wall:SH_Curtain wall:846939,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
be70e4a4-fb2a-5ef6-ad62-ead4aac76c56,IfcCurtainWall,Curtain Wall:SH_Curtain wall:847436,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
71c9a785-ec05-5258-bf50-860c58d7908f,IfcCurtainWall,Curtain Wall:SH_Curtain wall:977377,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
58470b1e-a574-5075-8907-6bf91d29eded,IfcRoof,Basic Roof:SG Metal Panels roof:243274,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
700ffd0d-5f16-52a7-8643-a9cdac180983,IfcRoof,Basic Roof:Warm Roof - Timber:724430,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
825f846d-83b6-56ac-971c-f9685b04bc12,IfcWall,Basic Wall:SIP 202mm Wall - conc clad:198694,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
21a0a271-a7ec-5121-95d8-05f86e6e7d5e,IfcWall,Basic Wall:Wall - Timber Clad:198749,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
4acf14ef-8343-59dc-8719-25323c7b4f7e,IfcWall,Basic Wall:Wall - Timber Clad:234869,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
427bac16-74ca-58f8-a77b-ed18f85955c3,IfcWall,Basic Wall:Wall - Timber Clad:418079,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
023673e1-f2d7-5d71-b44f-82fffb718cdc,IfcWall,Basic Wall:Wall - Timber Clad:422243,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
414f99a2-2c8f-59b9-8720-71dca9d67a54,IfcWall,Basic Wall:Interior - 165 Partition (1-hr):424922,,0.5,LOW_AI_CONF,LOW_AI_CONF,,PENDING,,
